label,tweet
0,@AmericanAir now we are all stuck on the plane after landing because crew unable to figure it out
0,@united meant changed planes - i hate seating over wing if u wanted I would have booked it - u will get formal complaint
0,@SouthwestAir bag in possession but no clothes in bag??
0,@united 40 minutes on tarmac now. That's after 9 hour delay.
0,"@AmericanAir hah, best flight attendant response, if you not happy getting screwed over, you have other carriers.   hahahah pathetic"
0,"@SouthwestAir trying to change my reservation, been on hold for 45 minutes, and can't do it online-was directed to call. Help?"
0,@usairways Thanks so much for ruining my vacation. I really couldn't have done it without you.
1,"@SouthwestAir we had early bird, and it was great. Your employees were awesome. It was 3 passengers who killed the buzz."
0,"@united I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!"
0,@AmericanAir so am I going to be homeless or do I have a place to stay tonight? Can you respond to me here so I can go back to sleep?
0,"@AmericanAir @SeguineJ AA - this is a joke, right? That line isn't even accepting calls right now - they just hang up."
0,"@AmericanAir on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane, now the lines are frozen."
0,@united 4595. We are now going back to the gate b/c of something overheating after sitting out here for 3+ hours.Love United but this stinks
1,"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same"
0,@AmericanAir Trying to get my flight changed through dallas. Calling your number just says thanks for calling and hangs up. Guess I'm stuck
0,@united UA1023 sitting on Tarmac at ORD when there are visibly gates open. Reassign our gate.
0,@united my flight was supposed to depart to Boston at 4:36 and now it's departing at 6:30 due to issues with finding a pilot. Thanks a lot!!
0,"@AmericanAir 45min wait to get de-iced in Tulsa.Not good service.Looks like everyone will miss connections, not due to weather. Fight is on"
0,@JetBlue Landed at MCO before 9am and still don't have my bag. You were supposed to give it to Disney's Magical Express this AM.I am livid!
1,@VirginAmerica Your planes are really pretty. Just thought u should know that. :)
1,@JetBlue Success! Good work JetBlue team
0,"@USAirways @AmericanAir Suggestions , been on hold 2 hrs for flight that is now about to pass departure...Dealing w ny weather, need change"
0,@AmericanAir @lpalumbo what weather sun is out
0,"@AmericanAir I have been checking consistently, and called multiple times. As a loyal AA customer, I'm disappointed."
0,@USAirways if I cant get through to reservations how can they take a look? 2+ hour hold times are not reasonable in any industry!
0,"@USAirways to a booked hotel for the night so I had to find him a room at midnight. Then say his bags will be on the plane, but can't (2/3)"
0,@AmericanAir can you tell me why all flights from XNA 2 DFW are Cancelled Flightled for tomorrow morning already?
0,“@JetBlue: Our fleet's on fleek. http://t.co/8o3SCR5EFW” smh yall expect me to trust a childish airline with my life? #Nah
1,@JetBlue wouldn't mind paying for the snacks but no $ for tix :-) Great job guys!
1,@united I was protected on that flight by gate agent Kerry at LAS. She also did an excellent job getting me to my destination today. Thanks!
0,"@JetBlue Are you having any issues with online check-in? My colleague and I are getting ""Webpage not available"" after submitting online form"
0,@united bags arrived - I sure miss the customer focused days when I used to fly @ContinentalAir1 Here's hoping @united wakes up
0,@USAirways ...YOU ARE DESPICABLE! The flight plan was lost! Now we've been sitting on the tarmac for an hour! Its a 45 min flight!
0,@USAirways going to miss my connection because my flight home has been delayed and now no gate agent to get us off the plane-so frustrated
0,@united a report was filed with the airport police on 11th and 12th February-I have the police case number if required
0,@united #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change.
1,@SouthwestAir Hey sourhwest can you send me to Atlanta to see @Imaginedragons ? I will fly southwest forever. U guys are the best airline!
0,@USAirways according to @wtop DCA seems to be recovering nicely from yesterday's snow so why are you Cancelled Flightling flights out there?
0,@SouthwestAir I just sent a screen shot of the incident report.
0,@united thanks for nothing. Really?!? 60 minute wait times when I've had to call back 4x. That's 240minute wait times.
0,@united I just checked my united app and the most valuable use of this app has been removed. I can no longer see the status of my equipment?
0,@JetBlue waited for 15 min then got disconnect
0,@united yes was trying to upgrade my seat. Now there are no available spots
0,@USAirways 2 hours and counting. ..what kind of travel voucher do I get for this??
0,"@united Hopefully my baggage fees will be waived tomorrow when I actually get on a flight, as well as compensation for my hotel room"
0,"@united If someone misses his connecting flight because of the airline, and it was the last flight of the day, how will you fix it?"
0,@JetBlue isn't this something YOU should do?!  Why should I tell your crew how to do their job?
0,@SouthwestAir thx - i managed to figure it out by trying diff confirmation #s as i booked. just annoying it's not readily available!
0,@SouthwestAir On hold for 45 minutes trying to rebook a Cancelled Flightled flight with a companion ticket. Help?
0,@united coupled with self-service policies/cost cutting exacerbates the noted issues. (3/3)
0,"@USAirways @PHLAirport Cancelled Flighted flight due to weather no problem, but wait for luggage for 4 hours?? IT MUST BE DELIVERED!!"
0,"@JetBlue tried calling multiple times, i just wait and when it finally connects i get hung up on"
0,@united Agent in LAS letting 20 customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmK2rTR
0,@united Bos-SF was in between waivers. Business Cancelled Flighted due to weather before/after. No flexibility/compassion in extreme circumstances = 😔
0,@JetBlue @fllairport best way to kill nine hours at the airport when all flights are full and the airline won't put you standby? #stranded
0,@AmericanAir so we've now been driving across DFW for over 90mins. That's half fucking way to Texarkana! #shouldhavedriven
1,@JetBlue Thanks! See you soon!
0,@united 40+ minutes waiting at the gate for the broken jetway. Different gate maybe?
0,"@united been good 15yr ""friendly skies"" relationship. 2day agent told me I'm ""only Canadian"" and thus not good enough for military preboard"
0,@USAirways Your exchange/credit policies are worthless and shadier than the White House. Dissatisfied to the nines right now.
0,@USAirways my phone has been on hold since midght  fkn 7 hrs of hold ?? Unacceptable!!!!!!!!
0,@AmericanAir ah if only we could get through. We've tried for over 2 hrs. Can we call @united?
0,@AmericanAir got call saying flight Cancelled Flightled but checked online and it isn't Cancelled Flightled. No where near bad weather. I have job interview
0,@JetBlue Y U NO LET ME OUT AND MAKE FUN SIZE COOKIES #stuckonaplane #sos #babyfood
0,"@united after a Cancelled Flighted flight, and 2 delays, you lost my luggage AGAIN! You're the WORST! Disgraceful! Awful company, horrible service!"
0,@united plus you horrible seating and poor customer service everywhere I've flown. now you take away the mileage program..horrible
1,@JetBlue - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!
0,@AmericanAir still waiting for a flight... I should get my money back
1,@VirginAmerica fav airline
0,@JetBlue you're customer service is terrible. #NeverAgain #flywhonotblue
0,@USAirways how do you lose a pilot????
0,@AmericanAir The bad weather wasn't a surprise! You should have double/triple staff on hand to handle calls. Way to treat your customers.
0,@AmericanAir DM me and I can explain the whole story. I should have been on an earlier flight not US1937
0,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better
0,@jetblue  Flight 1562 is still waiting for bags. Most of us checked in 12 hours ago. People are missing connections.  Please help!
1,@JetBlue Awesome! Thank you! ;)
1,@JetBlue Thanks. I'm finding lower fares already on other carriers with direct flights. July 8 - 13.
0,@united no my concerns were not addressed
0,@JetBlue WELL...my paid tickets have NO assigned seats at all. So essentially I won't be on this flight unless I pay more.
1,@USAirways thanks
1,@SouthwestAir All pieces were found and safely delivered to our home this afternoon.
1,@USAirways connection made. Thanks again this week. #daddyshome
0,@USAirways why aren't you updating flight status/delays?
1,"“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp"
0,@united - why am I sitting on this plane for an hour after scheduled takeoff without a cloud in the sky? #keepusguessing #isthisyourfirsttry
0,@SouthwestAir what's up with these delays?! Throw some priority boarding my way &amp; I'll forgive you!! 👍 #southwest #southwestairlines
0,"@SouthwestAir - our baggage motto: we don't cover that. Small tear, ripped seam, snow soaked, busted zippers - SORRY http://t.co/LHwFBKFynI"
0,"@AmericanAir You should be more timely with bags that missed a flight, people need their undies the next morning!"
0,@USAirways your delayed flight out of Wilmington made me miss my flight out of Charlotte. Figure out how to take off and arrive on time.
0,@SouthwestAir  placed on hold for total of two hours today after flight was Cancelled Flightled. Online option not available. What to do?
1,@USAirways 1917. Thanks for the 5 hour layover in LA too👍 Icing on the cake. At least your staff was courteous and helpful.. Not #unreal
0,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS
0,"@USAirways @MarciaVeronicaa she missed her uncle's funeral, and you ""hope"" they can find another flight. That's very considerate of you."
0,@united And there is no direct phone number for status match desk? I really regret Flight Booking Problems with @united now.
0,@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???
0,"@SouthwestAir, a complete horror show. Flights bumped three times today, before noon, not how to run an airline. #cantblametheweather."
0,@AmericanAir Just learned my flight is Cancelled Flightled.can't get through by phone and don't see any option for assistance online. Any suggestions?
1,@JetBlue loving the free #wifi and #legroom ✈️ #SeattleBound
1,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj
1,"@united yes, Thx! At 10:35 (landed at 9:20)."
0,@united when an airline causes the missed connection u would think they would take whatever steps to remedy that screw up.
0,@AmericanAir my bags were checked through to Cancelled Flightled flight 362. When will they arrive in MKE? Not much help from grnd staff. Havoc in DFW
0,@united i think he actually did not like your screen  @campilley 😃😃😃
0,"@AmericanAir Oh,i already have turned  itover to them, but apparently losing someones bag on their honeymoon doesn't require accountability"
0,@united i'm glad u can solve the prob. But my experience remains - will not fly again on #United
0,@united Is flight 746 going to sit on the tarmac FOREVER?????????
1,@JetBlue Thank you for the quick response! I am trying to request abassinet for my son. it would be great if you can help me with my request
0,"@AmericanAir I need to complain to AA, but the email form field doesn't allow enough characters for my complaint. Have a real email address?"
0,@united but we are on All Nippon now (booked by United to replace the one we missed).
0,@JetBlue suck and their customer services are the worst  whats the point of having a loyalty scheme that they don't honor #badairline
1,@SouthwestAir following. Thank you.
1,@united just did! Thank you!
0,@AmericanAir its pulling away from gate to get your departure time then leaving us on tarmac claiming power issues that magically repaired
0,"@united but if i tweet the ID number, won't that reveal my home address to anyone on the web?"
0,@USAirways @AmericanAir 2 trips in a row with missing luggage. Just like last time. I pay for baggage to be transported.
0,"@JetBlue spoken to 2 reps. Once I'm allowed to check my bag and through the TSA checkpoint, I guarantee I will be talking to someone."
0,@JetBlue all they said was delayed due to mechanical issues. I'm looking for something a little more specific.
0,@USAirways what is the holdup? Should I be looking for another flight?
0,@AmericanAir they were no where to be found at Midnight Last Night! I would think the agent in LAX could have relayed that info.Bag on flt
0,@united just changed again.  This is crazy! #YourAgentsHaveNoClue http://t.co/A37N3oHOKL
0,@united delayed going home AGAIN. Getting really tired of delays.
0,"@SouthwestAir Sort of, but I'm arriving a day Late Flight and have to incur overnight costs in a connecting city. Not cool at all..."
0,@AmericanAir Hopefully you guys are willing to cover my lovely car rental and living charges...I love being here for two extra days..
0,@AmericanAir an hour at baggage carousel and still no luggage?? Nail in the coffin.
1,@united Great! I'm ready to go home.
0,"@SouthwestAir MY BAGS ARE. 1st woman said it would be there on the next flight... not there, so now Ive got nothing. Big wigs help me out"
0,@USAirways you guys have my luggage in San Jose and were supposed to deliver it to my hotel hours ago!! Please contact me.
0,@JetBlue we haven't even gotten off the plane yet! I can't afford to miss my flight back to Boston! Ugh.
0,@AmericanAir but have been yet to receive assistance from one of your agents in securing a new connection. Many will now miss work tomorrow.
0,@AmericanAir that's not what I asked :)) I'm looking to change a Flight Booking Problems for 03.03. Can you help
0,@united gate C 24 IAD. U released passengers to board w/others deplaning .50 peopleOn bridge while next flight  board http://t.co/HfoF33iyhi
0,"@USAirways the fact that you are making customers pay $15 to ""choose"" a seat and try to convince them using psychological tricks with colors"
1,@SouthwestAir @DeltaPoints hey at least you guys are honest with your customers unlike @Delta
1,"@USAirways awesome! And yes, @UpInAirClaire is!"
0,"@united assistance with what, the attitude of your staff no matter which airport we are at?"
1,@JetBlue I'll see you on board again soon!
0,"@SouthwestAir It was never really ""lost"" it was put on another flight WITH my knowledge we just weren't sure what flight but I have it - TY!"
0,@USAirways has the most ass backwards process for using credits on flights. even trying to get a hold of customer relations is impossible
1,@JetBlue The chairs could use some TLC. And more power outlets in the area would be a bonus. Headed to @UniversalORL !
0,"@SouthwestAir that's gotta be a new record: 4 hrs in the air, 11 hrs waiting and 0 bags delivered to destination."
1,@JetBlue Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM
0,"@AmericanAir @sa_craig no gate agent, and only 3 PA updates for 3 hours, hinted at abandonment. horrible experience for all passengers."
0,"@SouthwestAir should get their shit together before they owe my $2,000 for my bag."
0,@SouthwestAir My wife needs help. She is stranded in Chicago and can't get out until Monday. They won't find her bag because volume too high
1,@JetBlue @Cayman_Islands  I know that bar :)  Wish I was there now!
1,"@JetBlue yes thankfully! Catering just got here and now they are loading, but very frustrated. I was supposed to be there by 10-10:30"
0,"@VirginAmerica mood lighting on point🙌 Reclining my seat, kickin up my feet💤"
1,@SouthwestAir @AmericanAir y'all are better then @united
0,@USAirways Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap
0,@USAirways 2 and a half hours on hold... Hope it feels good to be a steaming pile of shit.  @AmericanAir paid far too much for you.
1,@JetBlue thank you :-)
0,@JetBlue your agents at IAD have compounded this problem by not making any announcements #jetbluemess
0,“@AmericanAir Thanks for info on super large passengers- the extra seat Mr. Big needed was the one i was sitting in already #customerservice
0,"@AmericanAir Stuck on a plane at JFK: food was not on the plane now we need to wait crew to push back the plane. Good job, AA!"
1,@united Please send me the link/email to formally compliment Irene in SLC on some of the best customer service ever. #PaxEx
1,@JetBlue - BlueManity brought tears to my eyes. JetBlue' s commitment to giving back to the crewmembers and the community is aww inspiring!
0,@USAirways 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook! #badcustomerservice
0,"@JetBlue here's part: was at bag drop inserted my JetBlue cc, didn't print pass. Agent standing in front of me refused to print my pass"
0,"@united gates were DEFINITELY NOT FULL. We were parked and wheels were chocked. Customer service called it an ""UNMET ARRIVAL""!!"
0,@AmericanAir what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable
0,"@AmericanAir Thanks but don't understand why they couldn't have used the tug at the next gate over, ground crew took a break? #unacceptable"
0,@united how's my refund coming along??
0,"@united ... I want my bag off flight 1142, what do I do now?"
0,@SouthwestAir not very helpful trying to get out of Nashville.Should waive change fee for 2/18.
0,@USAirways there has been NO one at the Yuma ticket counter for 30 minutes and there are about 30 people in line. Terrible service!!!
0,@JetBlue Flight 136 departs 2:14 AM  Finally!!!  Arrived JFK with no psgrs at 5:39 PM.  That's a long flight. AKA BUS http://t.co/KfKjF1ZtGi
0,"@united hey, it's 4am, guess what I'm doing? Not sleeping! Why? Cause you care so little about your customers you let them sleep in airports"
0,@AmericanAir my flight to San Angelo via Dallas from Orlando Cancelled Flighted help! On hold and disconnect
0,@united:  thanks for the miserable trip GNV&lt;&lt;&lt;FSD on 2.19-2.21.
1,@SouthwestAir thanks for the great customer service today! 👍👌
0,"@SouthwestAir Hey, friends. When I phone the A-list number your IVR hangs up on me. Multiple times. Not sure how to proceed?"
0,"@united Hi JH, my experience with United has been entirely disgusting but yes, I'd like assistance in getting compensated for my bag."
0,@united employees almost seem happy when delivery terrible customer service.
0,@united ROC flight Cancelled Flightled. Love my snowy drive home with no useful substitutes
1,@united Thanks! Just DMed HN.
0,@united that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help
0,@JetBlue what's up with the random delay on flight 1729? Any chance of it being a false alarm?
1,"@JetBlue what are the chances of actually flying out of Charleston today?? Cold, rainy weather in the south of all places..."
0,@united okay ase24766m. Find our luggage.
0,@SouthwestAir I'm concerned that you will Cancelled Flight my flight out of BNA tomorrow am. Should I be?
0,"@united thanks for having no one to pilot my last two flights, and all but stranding me in Houston tonight.  Airlines are the absolute worst"
1,@USAirways owes Tammy from the Winston-Salem call center for keeping me as a customer!
1,@JetBlue thanks for making my trip home #MintyFresh next #brandmance flight I'll take more selfies! #LOVE #travel #business
1,@JetBlue OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday
0,@AmericanAir Or u cud answer my ? here! 140 is plenty. Inflight stealing going on right now &amp; FA won't have the uncomfortable convo w pass.
0,@SouthwestAir I've been on hold for the last 2 hours - no progress #pleasehelp #stranded #whenitsnowsitpours #tgcyaLate Flightr
0,@USAirways checked in last night @ airport by supervisor w boarding pass for 1A - boarding today seat changed to 7F. How does that happen?
0,@USAirways From here on out when I can at all I'm flying @Delta. Since when is a plane getting stuck in a drift for 2 hours a weather issue?
0,"@AmericanAir Thanks, but that results in missing the conference I'm attending. Are there options to book earlier,or if not,receive a refund?"
0,This shits gotta stop RT @JetBlue: Our fleet's on fleek. http://t.co/PEQ90pqMpp
0,@united No customer service rep could confirm where my bag was &amp; each gave me different info. Ruined 2 events I had today. #disappointed
0,@SouthwestAir while you clearly didn't care about our troubles yday thought I'd share bags took &gt;90min and came back absolutely drenched..
0,"fuck you, @united and your shitty fucking information http://t.co/scQUjbvsTA"
0,@united does this process ever end? Still waiting for the reply since 2 months #pathetic #customerservice
0,"@united very exasperating I'm having a difficult time with Flight Booking Problems as the error message says you're undergoing maintenance. Really, now?"
0,@USAirways 4 hours... 4 hours... FOUR HOURS.  It's like this is a joke to you.
0,@JetBlue Why was flight 669 forced to return to NY when there was a malfunction? Why not land in the countless air strips surrounding Chi?
1,@united Thank you for the cheese platter and abundance of entertainment options. Time just flew by.
0,"@AmericanAir flight from DC to LA, not to mention fix the circuit breaker in our bathrooms because this plane is as old as me..."
0,@AmericanAir Waiting an hour now for a pilot AA3688. Is there a pilot in the house at DFW?
0,@united If United loses your baggage they will get it to the airport in the country your in and then it disappears!
0,@AmericanAir how is US4623 going to be on time when they are still deplaning at 4:08? This is BS.
0,"@SouthwestAir there... from my first interaction with your people this morning, after bad weather, sorry but I wont be flying with you again"
0,"@USAirways I'm assisting @marccopely. He is already rebooked. Agents rude, unhelpful, discourteous. #FrequentFlyers appalled. Unacceptable!!"
1,@SouthwestAir One heck of an airline http://t.co/CyoOnZfTdC
0,@SouthwestAir still on the ground &gt;30mins after planned departure. And this is California. No weather here. Originally told 10 min delay.
0,"@JetBlue, why must you always delay my Late Flight night Orlando flights? 💔"
0,"@united I was told it was due to be on UA23 which flies direct to Dublin, so why did it go to London? This is a complete shambles!"
0,"@USAirways ""good news. We've located the crew and made contact with them"". flight was supposed to leave 4 minutes ago. #usairwaysfail"
0,@USAirways Our flight was Cancelled Flightled &amp; chaos abounds. I am in good humour. Please give me free everything to appease me.
0,@USAirways @AmericanAir How do I merge my miles accounts? Your sites tell me my info don't match even though I can't find a difference.
0,"@JetBlue I've spent three hours talking to all different people, most of which couldn't help. I probably won't be using JetBlue again."
0,"@AmericanAir seriously, there aren't any reps available to take phone calls? Even for platinum?"
0,"@united You need to change the way customer service is handled! I have been waiting for a supervisor to contact me for 17 days, what gives?"
1,@VirginAmerica omg omg😍😍 nonstop Dallas to Austin on virgin✨😱✈️
0,"@AmericanAir How best to talk with an agent to reschedule Cancelled Flighted flight? No one answers at AA. Know it's busy, but need help.Thanks"
0,@united its funny how none of ur tweets back are helpful what I want is to read 'ya we'll change that so our customers get better service'
1,@SouthwestAir @SacIntlAirport Feels like a good day to fly!!  Thanks for the ontime departure to SNA!!:) #bestinclass #30000ft #takemehome
1,"@united amazing flying over 25,000 miles on #UnitedAirlines &amp; alliance last year; still got jilted out of status! #moneyelsewhere"
0,@AmericanAir My boyfriend was supposed to be home Saturday but his flight from DC was Cancelled Flightled yet again. Please get him home!
1,@AmericanAir thanks! Flight 2160 today. Great crew!
0,@JetBlue why are we delayed :( flight 1601
1,@united man I can't wait to book my ticket now! Thanks JP you're a life sabe
0,@AmericanAir you suck worst airline ever I will never be flying you again I have been stuck here for 13 hours no one is helping #fuckoff
0,@united Love to report how horrible this flight is to your team. Let's make it worse...as they get to my seat...out of all snacks
0,@JetBlue Sure did go south after breakfast though! Delayed three hours. :( :( :(
0,@JetBlue why wouldn't you just credit it right to my account instead of having a separate sign on. That seems pretty ridiculous.
0,@SouthwestAir ridiculous how you want to charge me $209 to change flights even with multiple seats available on the flight I needed
1,@USAirways 4 great flights with no delays! Thank you!
0,"@united #vegan meals can be more creative than noodles, peas, and zukes. Non-vegan yogurt is not acceptable for a vegan. Can you do better?"
0,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again."
0,@USAirways horrible experience to key west lost luggage called to check &amp; was told not to call back reconsidering my flight back
0,"@USAirways flight today showing on time online, not able to check in. Called &amp; told was Cancelled Flightled, put on hold over an hr ago. Help?"
1,@AmericanAir it was 1265 coming and next catching 2396 home to DCA. Let's get another great leg too tonight!
0,"@AmericanAir wait times of 2 hours to talk with an exec plt agent, what is going on!!!"
1,@JetBlue Great service from PBI to HPN! Thanks.
0,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!
0,"@AmericanAir Where are your ticket offices in Boston? Impossible to book by phone or use voucher on website, what a headache! PLEASE HELP!"
0,@UsAirways can a real person help me here? This customer service is poor. I'm at the mercy of someone since the flights are disappearing.
0,"@USAirways between 3 of us, it is costing over $1000 to get home TODAY for no reason... Where do I send my receipts to be reimbursed?"
0,@united we've been seating for 5hrs inside flight UA936 at #IAD delayed. We've only been offered water &amp; cookies in business class. #failed
0,"@JetBlue upset with the lack of communication we've received for our ""on time"" flight 1170 out of MCO"
0,@united arrived in YYZ to take our flight to Taiwan. Reservation missing our ticket numbers. Slow agent Sukhdeep caused us to miss our flt.
0,@united loses my luggage and @hotelstonight loses my reservation. after a 10 hour travel day. I just want to get to @StartingBloc in the am!
0,@united Stuck in IAD going on 6 hours waiting for a ferry flight from Nashville that u can't tell when it will arrive?!! Ridiculous!!
0,@JetBlue i appreciate that. When i flew with you in January the check engine light came on right before take off. Now it is a computer.
0,@united Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.
1,"@united hey awesome!  Thanks for the reply, will be filling the form out! @AmericanAir"
0,@united Lost my wallet on flight 1007 yesterday from Houston to Bogota. Filled out your online form. No response yet.
0,@united + that's the gist of what the flight attendant told her.
0,"@united I guess you have to ""follow"" me in order for me to send you a DM.. I tried and it won't send."
1,@JetBlue keep going back and forth with being able to board and then not. But great agents in savannah!
0,"@SouthwestAir PWM direct to Orlando on Saturdays, why is this only happening in March? I thought it was going to be a permanent thing. :("
0,"@USAirways, I know you're dealing with the weather, but @PHLAirport is a hot mess. Pls send reinforcements"
1,@SouthwestAir you are the #Official airlines of #DivadaPouch aka #ThePoopQueen http://t.co/XXY2d2iMnP
0,@USAirways I finally got through on the phone after a 2 hour wait time.
0,@united why does it cost $547 to change the city of origin when the same flight on http://t.co/8FMZZOltv9 costs $165 #customerservicefail
0,@USAirways has completely wasted my work day! Thank you for the bad service and bad Friday!
0,"@AmericanAir yes we did make it home. But by no means am I happy. I've always chosen AA as my 1st choice when flying, I'm rethinking that..."
0,@united https://t.co/jpd7NsGRT7. Fyi your staff are telling customers to try other carriers
0,@JetBlue thanks! Yes! order me a rum and coke and get me a hotel voucher because the floor and chairs aren't so cushy here...!
1,"@AmericanAir gotta love those skycaps, solving problems faster than anyone else in the terminal. And they did it with a smile on their face"
1,@SouthwestAir Thanks! Sent a DM to you. Let me know if oyu need any additional information.
0,@USAirways It's the rude and arrogant gate personnel. Uncalled for. Unprofessional. #theworst
0,"@united is really getting horrible. So much for tucking in my kids tonight. Delta transfers miles/status, right? http://t.co/H6HN33JJJE"
0,@SouthwestAir not at all. Rerouted to snowy BWI been trying to figure out how to get out of here. Now dealing with more baggage troubles.
0,@USAirways nice try at the gate making traveler after traveler put bags in the size guide because you oversold.  Sorry #minefits
0,@SouthwestAir We need help changing a name on a company reservation....We tried calling customer relations but there is a busy signal.
0,"@USAirways Flights 890 was the delay, Flight 5136 was my missed connection… Help!"
0,@united - my son left his tablet on plane.  Am out of country and can not call easily.  Is there an email to contact?
0,@USAirways Why can't I check in online for a flight tomorrow am?
0,@SouthwestAir Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter? thanks you.
0,"@SouthwestAir I never got an email confirmation for my ticket, but the credit card was charged.  Phone wait time is crazy. Is there a chat?"
0,@united screwed over my professor. Maybe we should tell everyone about @Skiplagged ? #aviation #airport #airline #innovation #startups #tech
0,@SouthwestAir not sure I can trust a statement with that many small numbers above words. http://t.co/o3sRL1hfho
0,@SouthwestAir why have you guys jacked up the prices AFTER you said prices were going to be lowered? SMH
0,talked to a @JetBlue manager and she offered we pay 3X's in cash what we originally paid #nothanks #jetblue #ripoff #flyunited
0,@USAirways How the heck does one get the Internet desk to authorize a waiver? Would that involved being on hold for another hour?
0,@united Hours on the phone...hung up on...all I want is to be on a different flight (same day) that has an open seat. #greatservice
0,@JetBlue @KyleJudah be responsible for replacing it
1,@JetBlue Great thank you!
0,"@AmericanAir my wife was on a flt from BRO to TUL via DFW that was Cancelled Flighted. Bought an SWA flight to get her home. Partial refund,DM me plz?"
0,@USAirways I would be willing to pay anything to change a flight! @AllegiantTravel does not! help!
0,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews"
0,@united negative. Done wasting time with amateurs at customer service. Thanks for at least offering.
0,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm
0,"@united Cancelled Flights your flight then sends you an email saying ""think about your next flight..."" #customer #outrage http://t.co/KkwiwI97A4"
0,@USAirways @AmericanAir - Can flight #415 get the paperwork inputted?? We should have taken off an hour .. #sittingontheplane #hungry
0,"@Usairways need to learn operations. Sit a plane overnight at #gsp, and not realize there's a mech problem. Then delay flight 3 1/2 hours!"
1,"@SouthwestAir 

Just realized I had the wrong departure date. Thanks for making changes easy!"
0,@SouthwestAir can @Sagerooski &amp; I use your luggage scale to measure our weight loss? One scale for each foot @ home is not accurate anymore.
0,@SouthwestAir why does the customer service have rather inconsistent information
0,@JetBlue luggage fees? won't b flying JB again! at least #AA gives platinum pass 2 bags! tired of overchging bg herded like cattle2slaughter
0,@USAirways have had a medical issue Late Flight yesterday and need to change my flight today been on hold for an hour and still not through
0,"@USAirways Spoke on the phone 3 or 4 times, but no resolution. I'm still waiting to get my money back but now prices are jacked up"
0,@JetBlue I'm sick of y'all.
0,@united make sure you make Cancelled Flighted flight baggage and upgrade fees seem like a labyrinth so that you might be able to swindle a few $ more
1,@SouthwestAir Leave BUR ten minutes Late Flight and arrive in SJC a minute before we were supposed to... Impressed! #gettingbetter 👍
0,@SouthwestAir on hold for 2 hours and then you hung up 3 Cancelled Flightled flights. Running out of daycare for our kids who are trapped at home.
0,@united I will be patient as your agent explains how you have me booked on a new flight for 6:18 when that plane doesn't arrive until 6:07
0,@USAirways I know some folks have to use your airlines but doesn't customer service ever matter? I really hate to complain but it's brutal!
0,".@AmericanAir Also, not the reservations team's fault. Bad top-down decision. I feel bad for the reservations AND social media teams."
0,@AmericanAir my flight I have reserved for tomorrow has been Cancelled Flightled. Can I Cancelled Flight my reservation and get a full refund?
0,@united the long wait was the icing on the cake. Why don't you fix your reservation system so the confirm # doesn't get changed mid-travel
1,@USAirways thanks so much!
0,"@JetBlue appreciate what you've done on your end to make this right, but still unhappy with initial incident. Will be calling."
0,"@USAirways Hey! I booked a flight (Isabelle Gramp, Boston to LAX), and it said that it charged my credit card but the transaction didn't go"
0,@united #Newarkliberty Airport need to indicate different gate#'s for terminals A&amp;C. #Flyingainteasy
0,@AmericanAir aa223 being ignored
0,"@AmericanAir even when I did get through, no one knew anything about my bag. This is ridiculous, I still don't have my bag from Saturday."
0,@AmericanAir seats that were assigned are inappropriate for child this age. AA knew age of child.
0,@united on plane to Newark now. I was checked in as Rebecca Levi. My bag is under her name too.
1,@united thank you.
